,model_name,global_epoch,models_percentage,MIN_NUM_WORKERS,local_epoch,batch_size,learning_rate,best_epoch,best_f1,best_acc,best_prec,best_recall,best_loss,best_f1_test,best_acc_test,best_recall_test,best_precision_test,best_round_test,total_duration,dataframe_path,model_path
79,ResNext50,5.0,0.5,4.0,2.0,16.0,1e-09,0.0,0.3192496493688639,0.5978260869565217,0.246031746031746,0.5002747252747253,0.6631126164094262,0.559322033898305,0.5185185185185185,0.5409836065573771,0.5789473684210527,0.0,5906.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301347_federated_metrics.csv,
80,ResNet50,5.0,1.0,4.0,2.0,16.0,1e-05,4.0,1.0,1.0,1.0,1.0,0.00681411329424,0.6386554621848739,0.6018518518518519,0.6129032258064516,0.6666666666666666,0.0,6514.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301442_federated_metrics.csv,
81,ResNext50,5.0,0.5,4.0,2.0,32.0,1e-09,4.0,0.5642135642135642,0.3967391304347825,0.9603174603174603,0.4,0.8634029652761376,0.6838709677419355,0.5462962962962963,0.5408163265306123,0.9298245614035088,0.0,6468.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301447_federated_metrics.csv,
82,RexNet,15.0,0.5,4.0,1.0,16.0,1e-07,1.0,0.3750099229975391,0.4945652173913044,0.373015873015873,0.3798611111111111,0.7717246834350668,0.2894736842105263,0.5,0.5789473684210527,0.1929824561403508,0.0,2149.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301542_federated_metrics.csv,
83,ResNet50,5.0,1.0,4.0,2.0,32.0,1e-05,4.0,0.9857142857142858,0.9891304347826088,0.9722222222222224,1.0,0.028218330220704,0.0952380952380952,0.4722222222222222,0.5,0.0526315789473684,0.0,7134.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301550_federated_metrics.csv,
84,RexNet,15.0,0.5,4.0,1.0,32.0,1e-07,5.0,0.5132329668499084,0.5054347826086957,0.6488095238095237,0.4363468013468013,0.839506956546203,0.6308724832214765,0.4907407407407407,0.5108695652173914,0.8245614035087719,0.0,1836.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301559_federated_metrics.csv,
85,ResNext50,5.0,1.0,4.0,2.0,16.0,1e-05,4.0,1.0,1.0,1.0,1.0,0.0014419567311921,0.6423357664233577,0.5462962962962963,0.55,0.7719298245614035,4.0,7746.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301602_federated_metrics.csv,
86,RexNet,15.0,0.5,4.0,1.0,16.0,1e-09,4.0,0.3167489373371726,0.4184782608695652,0.3353174603174603,0.301959815546772,0.8950768547213596,0.6557377049180327,0.6111111111111112,0.6153846153846154,0.7017543859649122,0.0,2051.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301617_federated_metrics.csv,
87,RexNet,15.0,0.5,4.0,1.0,32.0,1e-09,4.0,0.3749475859483115,0.4456521739130434,0.4166666666666666,0.3484644582470669,0.7763248390477637,0.6993865030674846,0.5462962962962963,0.5377358490566038,1.0,0.0,1801.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301633_federated_metrics.csv,
88,RexNet,15.0,1.0,4.0,1.0,16.0,1e-07,3.0,0.4082295341637266,0.4891304347826087,0.4384920634920635,0.3875946969696969,0.8247588173202847,0.624113475177305,0.5092592592592593,0.5238095238095238,0.7719298245614035,0.0,1626.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301649_federated_metrics.csv,
89,RexNet,15.0,1.0,4.0,1.0,32.0,1e-07,0.0,0.5254411591430492,0.5543478260869565,0.617063492063492,0.4877752682100508,0.7411005691341732,0.4363636363636363,0.4259259259259259,0.4528301886792453,0.4210526315789473,0.0,1164.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301703_federated_metrics.csv,
90,ResNet50,5.0,1.0,4.0,2.0,16.0,1e-07,4.0,0.1605549199084668,0.6086956521739131,0.0912698412698412,0.8,0.6202172157557115,0.0625,0.4444444444444444,0.2857142857142857,0.0350877192982456,0.0,8226.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301709_federated_metrics.csv,
91,RexNet,15.0,1.0,4.0,1.0,16.0,1e-09,6.0,0.5159705222358222,0.5434782608695652,0.6011904761904762,0.4566666666666666,0.74600014284901,0.6748466257668712,0.5092592592592593,0.5188679245283019,0.9649122807017544,0.0,3750.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301728_federated_metrics.csv,
92,ResNext50,5.0,1.0,4.0,2.0,32.0,1e-05,4.0,1.0,1.0,1.0,1.0,0.0045636611226338,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0.0,9539.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301732_federated_metrics.csv,
93,RexNet,15.0,1.0,4.0,1.0,32.0,1e-09,0.0,0.5667896917896917,0.5815217391304347,0.7063492063492064,0.4887820512820513,0.72392638027668,0.0338983050847457,0.4722222222222222,0.5,0.0175438596491228,0.0,1225.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301741_federated_metrics.csv,
94,RexNet,15.0,0.5,4.0,2.0,16.0,1e-07,8.0,0.4979500481111157,0.5163043478260869,0.5932539682539681,0.4301839464882943,0.7658593751814053,0.46875,0.3703703703703703,0.4225352112676056,0.5263157894736842,0.0,6266.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301816_federated_metrics.csv,
95,ResNet50,5.0,1.0,4.0,2.0,32.0,1e-07,4.0,0.5872695570601192,0.6304347826086957,0.6507936507936508,0.5353049124788255,0.6577619644610778,0.3855421686746988,0.5277777777777778,0.6153846153846154,0.2807017543859649,0.0,8133.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301825_federated_metrics.csv,
96,RexNet,15.0,0.5,4.0,2.0,32.0,1e-07,0.0,0.4079457364341085,0.5163043478260869,0.4107142857142857,0.4194444444444444,0.7861806439316792,0.4854368932038835,0.5092592592592593,0.5434782608695652,0.4385964912280701,0.0,1427.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301833_federated_metrics.csv,
97,ResNext50,5.0,1.0,4.0,2.0,16.0,1e-07,4.0,0.5733901515151515,0.4021739130434782,0.988095238095238,0.4045893719806763,0.8365061788455299,0.7012987012987013,0.5740740740740741,0.5567010309278351,0.9473684210526316,0.0,8816.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301856_federated_metrics.csv,
98,RexNet,15.0,0.5,4.0,2.0,16.0,1e-09,6.0,0.4377380952380952,0.467391304347826,0.5158730158730158,0.38071698416526,0.8490445775830228,0.6709677419354839,0.5277777777777778,0.5306122448979592,0.912280701754386,0.0,3124.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301856_federated_metrics.csv,
99,RexNet,15.0,0.5,4.0,2.0,32.0,1e-09,5.0,0.3676008202323991,0.5163043478260869,0.3492063492063492,0.3953781512605042,0.7999342621668525,0.6666666666666666,0.5,0.5142857142857142,0.9473684210526316,0.0,4483.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301929_federated_metrics.csv,
100,ResNet50,5.0,1.0,4.0,2.0,16.0,1e-09,3.0,0.2120421245421245,0.6141304347826088,0.1309523809523809,0.6166666666666667,0.6250491628180379,0.4666666666666667,0.5555555555555556,0.6363636363636364,0.3684210526315789,0.0,8287.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301943_federated_metrics.csv,
101,RexNet,15.0,1.0,4.0,2.0,16.0,1e-07,2.0,0.5162490044373649,0.5,0.6527777777777778,0.4298064642892229,0.8149363709532695,0.4571428571428571,0.4722222222222222,0.5,0.4210526315789473,0.0,3752.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07301959_federated_metrics.csv,
102,RexNet,15.0,1.0,4.0,2.0,32.0,1e-07,2.0,0.4755639097744361,0.5108695652173912,0.5515873015873016,0.4212499999999999,0.842493052067964,0.6710526315789473,0.5370370370370371,0.5368421052631579,0.8947368421052632,0.0,2932.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302027_federated_metrics.csv,
103,ResNext50,5.0,1.0,4.0,2.0,32.0,1e-07,4.0,0.532829597208257,0.4402173913043479,0.7916666666666667,0.4033996706790824,0.729142097675282,0.6225165562913907,0.4722222222222222,0.5,0.8245614035087719,0.0,9893.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302029_federated_metrics.csv,
104,RexNet,15.0,1.0,4.0,2.0,16.0,1e-09,4.0,0.4773419568496294,0.5489130434782609,0.5079365079365079,0.453422619047619,0.7332637148058933,0.5797101449275363,0.4629629629629629,0.4938271604938271,0.7017543859649122,0.0,5816.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302106_federated_metrics.csv,
105,ResNet50,5.0,1.0,4.0,2.0,32.0,1e-09,4.0,0.2290229885057471,0.5326086956521738,0.1706349206349206,0.3683712121212121,0.7051681720692178,0.5777777777777777,0.4722222222222222,0.5,0.6842105263157895,0.0,8995.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302108_federated_metrics.csv,
106,RexNet,15.0,1.0,4.0,2.0,32.0,1e-09,0.0,0.5506916329284751,0.6032608695652174,0.6031746031746031,0.5230742296918768,0.7064988742703976,0.3619047619047619,0.3796296296296296,0.3958333333333333,0.3333333333333333,0.0,4690.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302140_federated_metrics.csv,
107,ResNext50,5.0,1.0,4.0,2.0,16.0,1e-09,2.0,0.3518401963171174,0.5108695652173912,0.3273809523809523,0.3924710200285648,0.6989980864783992,0.2222222222222222,0.4814814814814814,0.5333333333333333,0.1403508771929824,0.0,9511.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302157_federated_metrics.csv,
108,RexNet,15.0,0.5,4.0,3.0,16.0,1e-07,9.0,0.4924242424242424,0.5597826086956521,0.5396825396825397,0.46001221001221,0.7474702868772589,0.6122448979591837,0.4722222222222222,0.5,0.7894736842105263,0.0,7327.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302221_federated_metrics.csv,
109,ResNet50,10.0,0.5,4.0,1.0,16.0,1e-05,7.0,1.0,1.0,1.0,1.0,0.0255581843059348,0.2058823529411764,0.5,0.6363636363636364,0.1228070175438596,8.0,16906.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302242_federated_metrics.csv,
110,RexNet,15.0,0.5,4.0,3.0,32.0,1e-07,6.0,0.4248623716708823,0.4565217391304347,0.490079365079365,0.3763736263736264,0.8575178870688314,0.6875,0.5370370370370371,0.5339805825242718,0.9649122807017544,0.0,4535.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302254_federated_metrics.csv,
111,ResNext50,5.0,1.0,4.0,2.0,32.0,1e-09,1.0,0.424829931972789,0.4456521739130435,0.503968253968254,0.3675595238095238,0.7335876537405925,0.1212121212121212,0.4629629629629629,0.4444444444444444,0.0701754385964912,0.0,8737.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302319_federated_metrics.csv,
112,RexNet,15.0,0.5,4.0,3.0,16.0,1e-09,5.0,0.4978516732841747,0.5380434782608696,0.5674603174603174,0.4483333333333333,0.7764428296814794,0.5486725663716814,0.5277777777777778,0.5535714285714286,0.543859649122807,0.0,3830.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302321_federated_metrics.csv,
113,RexNet,15.0,0.5,4.0,3.0,32.0,1e-09,3.0,0.5120821650448073,0.5380434782608695,0.5972222222222222,0.4494807044807044,0.7475749092257541,0.6410256410256411,0.4814814814814814,0.5050505050505051,0.8771929824561403,0.0,5275.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3007\07302357_federated_metrics.csv,
114,ResNet50,10.0,0.5,4.0,1.0,32.0,1e-05,9.0,0.9928571428571428,0.9945652173913044,0.9861111111111112,1.0,0.0309685357927304,0.6621621621621622,0.5370370370370371,0.5384615384615384,0.8596491228070176,0.0,16941.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310017_federated_metrics.csv,
115,RexNet,15.0,1.0,4.0,3.0,16.0,1e-07,4.0,0.4701613732141022,0.4782608695652173,0.5694444444444444,0.4028633004926109,0.8468066291964572,0.6106870229007634,0.5277777777777778,0.5405405405405406,0.7017543859649122,0.0,5331.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310035_federated_metrics.csv,
116,ResNext50,10.0,0.5,4.0,1.0,16.0,1e-05,7.0,1.0,1.0,1.0,1.0,0.0131265743940552,0.7125,0.5740740740740741,0.5533980582524272,1.0,2.0,17569.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310058_federated_metrics.csv,
117,RexNet,15.0,1.0,4.0,3.0,32.0,1e-07,3.0,0.4743589743589743,0.5543478260869565,0.496031746031746,0.4583333333333333,0.7563771262117054,0.6308724832214765,0.4907407407407407,0.5108695652173914,0.8245614035087719,0.0,4211.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310111_federated_metrics.csv,
118,RexNet,15.0,1.0,4.0,3.0,16.0,1e-09,0.0,0.4760099186287255,0.5054347826086957,0.5515873015873016,0.4229166666666666,0.8018693580575611,0.5547445255474452,0.4351851851851852,0.475,0.6666666666666666,0.0,5173.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310148_federated_metrics.csv,
119,ResNet50,10.0,0.5,4.0,1.0,16.0,1e-07,9.0,0.0,0.5923913043478262,0.0,0.0,0.6390060899050338,0.0,0.4722222222222222,0.0,0.0,0.0,17115.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310152_federated_metrics.csv,
120,RexNet,15.0,1.0,4.0,3.0,32.0,1e-09,4.0,0.4147531678019482,0.5054347826086957,0.4246031746031746,0.4129276996839926,0.7819403915301613,0.6751592356687898,0.5277777777777778,0.53,0.9298245614035088,0.0,4160.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310223_federated_metrics.csv,
121,ResNext50,10.0,0.5,4.0,1.0,32.0,1e-05,9.0,1.0,1.0,1.0,1.0,0.0123881878376857,0.7152317880794702,0.6018518518518519,0.574468085106383,0.9473684210526316,5.0,18765.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310240_federated_metrics.csv,
122,RexNet,20.0,0.5,4.0,1.0,16.0,1e-07,10.0,0.5257936507936508,0.5543478260869565,0.6091269841269842,0.4757936507936508,0.7472760942967042,0.5045045045045045,0.4907407407407407,0.5185185185185185,0.4912280701754385,0.0,4930.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310246_federated_metrics.csv,
123,RexNet,20.0,0.5,4.0,1.0,32.0,1e-07,8.0,0.4941197014367746,0.5434782608695652,0.5476190476190477,0.4538143016403886,0.7216056753759799,0.5510204081632653,0.5925925925925926,0.6585365853658537,0.4736842105263157,0.0,5398.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310312_federated_metrics.csv,
124,ResNet50,10.0,0.5,4.0,1.0,32.0,1e-07,9.0,0.1602443609022556,0.6304347826086957,0.0912698412698412,0.75,0.6195330276437427,0.2666666666666666,0.4907407407407407,0.5555555555555556,0.175438596491228,0.0,16523.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310322_federated_metrics.csv,
125,RexNet,20.0,0.5,4.0,1.0,16.0,1e-09,0.0,0.491989962766977,0.4891304347826086,0.625,0.4114985256289604,0.8389539129060248,0.6282051282051282,0.4629629629629629,0.494949494949495,0.8596491228070176,0.0,1840.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310325_federated_metrics.csv,
126,RexNet,20.0,0.5,4.0,1.0,32.0,1e-09,2.0,0.5087565224536752,0.5163043478260869,0.6448412698412699,0.4413727745123094,0.8666783085335855,0.6857142857142857,0.5925925925925926,0.5783132530120482,0.8421052631578947,0.0,3796.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310346_federated_metrics.csv,
127,RexNet,20.0,1.0,4.0,1.0,16.0,1e-07,3.0,0.5105882913806254,0.5434782608695652,0.5853174603174602,0.4559223184223184,0.7592596586631692,0.6623376623376623,0.5185185185185185,0.5257731958762887,0.8947368421052632,0.0,4138.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310411_federated_metrics.csv,
128,ResNext50,10.0,0.5,4.0,1.0,16.0,1e-07,8.0,0.6480702585823879,0.6032608695652174,0.8928571428571429,0.5103241901599349,0.6736967285042225,0.5365853658536586,0.4722222222222222,0.5,0.5789473684210527,0.0,16290.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310412_federated_metrics.csv,
129,RexNet,20.0,1.0,4.0,1.0,32.0,1e-07,5.0,0.5369306418219462,0.5652173913043478,0.625,0.4729274891774892,0.7314412937216137,0.4375,0.5,0.5384615384615384,0.3684210526315789,0.0,2809.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310432_federated_metrics.csv,
130,RexNet,20.0,1.0,4.0,1.0,16.0,1e-09,0.0,0.4688559975331482,0.5,0.5555555555555556,0.4109905898699001,0.8010443163954694,0.5481481481481482,0.4351851851851852,0.4743589743589743,0.6491228070175439,0.0,1497.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310445_federated_metrics.csv,
131,ResNet50,10.0,0.5,4.0,1.0,16.0,1e-09,1.0,0.3177932351336607,0.5163043478260869,0.2996031746031746,0.4056776556776556,0.7003273426190667,0.0,0.4629629629629629,0.0,0.0,0.0,15210.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310448_federated_metrics.csv,
132,RexNet,20.0,1.0,4.0,1.0,32.0,1e-09,5.0,0.4450107887607887,0.5,0.498015873015873,0.404408457040036,0.8249717322380645,0.6666666666666666,0.5462962962962963,0.5444444444444444,0.8596491228070176,0.0,2076.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310503_federated_metrics.csv,
133,RexNet,20.0,0.5,4.0,2.0,16.0,1e-07,4.0,0.5406754053403261,0.5706521739130436,0.6309523809523809,0.4780422288855572,0.7220742534036222,0.5641025641025641,0.5277777777777778,0.55,0.5789473684210527,0.0,2847.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310523_federated_metrics.csv,
134,ResNet50,10.0,0.5,4.0,1.0,32.0,1e-09,2.0,0.5321742773355677,0.6630434782608695,0.4722222222222222,0.6198906485671192,0.6220415130905483,0.5168539325842697,0.6018518518518519,0.71875,0.4035087719298245,0.0,3219.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310524_federated_metrics.csv,
135,ResNext50,10.0,0.5,4.0,1.0,32.0,1e-07,0.0,0.5855021994134897,0.4239130434782608,1.0,0.4145915678524374,0.8699363852324692,0.691358024691358,0.5370370370370371,0.5333333333333333,0.9824561403508772,0.0,17573.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310549_federated_metrics.csv,
136,RexNet,20.0,0.5,4.0,2.0,32.0,1e-07,7.0,0.4581229496505491,0.532608695652174,0.496031746031746,0.4371033437529601,0.7760376612777294,0.5794392523364486,0.5833333333333334,0.62,0.543859649122807,0.0,4135.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310551_federated_metrics.csv,
137,RexNet,20.0,0.5,4.0,2.0,16.0,1e-09,1.0,0.5577086656034024,0.5326086956521738,0.7341269841269841,0.4555211710384124,0.7368738878032435,0.2105263157894736,0.4444444444444444,0.4210526315789473,0.1403508771929824,0.0,4313.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310617_federated_metrics.csv,
138,RexNet,20.0,0.5,4.0,2.0,32.0,1e-09,5.0,0.4999932238304331,0.5434782608695652,0.5615079365079365,0.4606944444444444,0.7792462116998174,0.5981308411214953,0.6018518518518519,0.64,0.5614035087719298,0.0,2426.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310637_federated_metrics.csv,
139,ResNext50,10.0,0.5,4.0,1.0,16.0,1e-09,0.0,0.0734649122807017,0.592391304347826,0.0396825396825396,0.5833333333333334,0.6923776988102042,0.0,0.4722222222222222,0.0,0.0,0.0,7490.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310653_federated_metrics.csv,
140,RexNet,20.0,1.0,4.0,2.0,16.0,1e-07,1.0,0.4066021086927009,0.4728260869565217,0.4523809523809524,0.374611801242236,0.813884551110475,0.4961240310077519,0.3981481481481481,0.4444444444444444,0.5614035087719298,0.0,4000.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310706_federated_metrics.csv,
141,ResNet50,10.0,1.0,4.0,1.0,16.0,1e-05,9.0,1.0,1.0,1.0,1.0,0.0070925273258066,0.6935483870967742,0.6481481481481481,0.6417910447761194,0.7543859649122807,0.0,19574.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310716_federated_metrics.csv,
142,RexNet,20.0,1.0,4.0,2.0,32.0,1e-07,1.0,0.4823093573093573,0.5760869565217391,0.5079365079365079,0.4661027568922306,0.7480516582727432,0.3486238532110092,0.3425925925925926,0.3653846153846153,0.3333333333333333,0.0,4625.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310739_federated_metrics.csv,
143,ResNext50,10.0,0.5,4.0,1.0,32.0,1e-09,0.0,0.4845007506377913,0.3858695652173913,0.7063492063492063,0.3702147525676937,0.7869478878767594,0.4651162790697674,0.5740740740740741,0.6896551724137931,0.3508771929824561,0.0,5904.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310747_federated_metrics.csv,
144,RexNet,20.0,1.0,4.0,2.0,16.0,1e-09,2.0,0.5987193138124816,0.592391304347826,0.7440476190476191,0.5028785290534457,0.713795992343322,0.7236842105263158,0.6111111111111112,0.5789473684210527,0.9649122807017544,0.0,3160.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310805_federated_metrics.csv,
145,RexNet,20.0,1.0,4.0,2.0,32.0,1e-09,6.0,0.510638153032248,0.5543478260869565,0.5833333333333334,0.4636342273810304,0.7400405374558076,0.5370370370370371,0.5370370370370371,0.5686274509803921,0.5087719298245614,0.0,5892.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310845_federated_metrics.csv,
146,RexNet,20.0,0.5,4.0,3.0,16.0,1e-07,3.0,0.3619272276591018,0.4510869565217391,0.3948412698412698,0.3366964285714285,0.8018839197314304,0.5736434108527132,0.4907407407407407,0.5138888888888888,0.6491228070175439,0.0,2171.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310904_federated_metrics.csv,
147,ResNet50,10.0,1.0,4.0,1.0,32.0,1e-05,9.0,0.9852941176470588,0.9891304347826086,0.9722222222222222,1.0,0.0259086061370275,0.0,0.4351851851851852,0.0,0.0,0.0,21345.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3107\07310915_federated_metrics.csv,
