model_name,global_epoch,models_percentage,MIN_NUM_WORKERS,local_epoch,batch_size,learning_rate,best_epoch,best_f1,best_acc,best_prec,best_recall,best_loss,best_f1_test,best_acc_test,best_recall_test,best_precision_test,best_round_test,total_duration,dataframe_path,model_path
ResNet18,10,1.0,8,1,32,0.0001,7,0.9737179487179488,0.983695652173913,1.0,0.9508928571428572,0.0408527696854434,0.6612903225806451,0.6111111111111112,0.6119402985074627,0.7192982456140351,0,9186,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081545_federated_metrics.csv,
ResNet18,10,1.0,8,1,16,1e-05,0,0.6562570108134788,0.7228260869565217,0.847470238095238,0.5385732323232323,0.5759630616268386,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,2140,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081609_federated_metrics.csv,
ResNet18,10,1.0,8,1,32,1e-05,3,0.7371909340659342,0.8369565217391304,0.7447916666666667,0.7433035714285715,0.5071411989629269,0.5263157894736842,0.5833333333333334,0.6578947368421053,0.4385964912280701,3,5779,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081652_federated_metrics.csv,
ResNet18,10,1.0,8,1,16,1e-06,2,0.5391763747312946,0.5434782608695652,0.886904761904762,0.389125345651081,0.7206882844152658,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,4,5862,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081735_federated_metrics.csv,
ResNet18,10,1.0,8,1,32,1e-06,8,0.5341386853886854,0.467391304347826,1.0,0.3662418914934395,0.7071081772446632,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,5,10967,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081837_federated_metrics.csv,
ResNet18,10,1.0,8,1,16,1e-07,3,0.5094436813186813,0.7119565217391305,0.5245535714285714,0.5185786435786436,0.6079430188173833,0.6376811594202898,0.5370370370370371,0.5432098765432098,0.7719298245614035,0,4520,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081915_federated_metrics.csv,
ResNet18,10,1.0,8,1,32,1e-07,0,0.4458115013006317,0.3804347826086957,0.8221726190476191,0.3062457000343997,0.8658441379666328,0.6790123456790124,0.5185185185185185,0.5238095238095238,0.9649122807017544,0,3298,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081946_federated_metrics.csv,
ResNet18,10,1.0,8,1,16,1e-08,8,0.2325363440570736,0.3804347826086956,0.2983630952380952,0.196707806082806,0.8434102091452352,0.4271844660194174,0.4537037037037037,0.4782608695652174,0.3859649122807017,0,11155,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07082048_federated_metrics.csv,
ResNet18,10,1.0,8,1,32,1e-08,0,0.4781403940886699,0.3369565217391304,1.0,0.3151350461133069,1.228409469127655,0.6666666666666666,0.5,0.5142857142857142,0.9473684210526316,7,10810,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07082149_federated_metrics.csv,
ResNet18,10,1.0,8,1,16,1e-09,1,0.5294288228111758,0.7391304347826085,0.5297619047619048,0.5659226190476191,0.6248748474147009,0.60431654676259,0.4907407407407407,0.5121951219512195,0.7368421052631579,0,3246,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07082220_federated_metrics.csv,
ResNet18,10,1.0,8,1,32,1e-09,2,0.4430228234872284,0.3097826086956521,0.9069940476190476,0.2939405702992659,0.8747246786952019,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,3300,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07082251_federated_metrics.csv,
ResNet18,10,0.5,10,1,16,0.01,0,0.5933931446974925,0.5263157894736842,0.8788888888888888,0.5569500674763832,13430539507.607489,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0,5575,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07082332_federated_metrics.csv,
ResNet18,10,0.5,10,1,32,0.01,7,0.5186942747962239,0.4421052631578946,0.7510101010101009,0.4053668261562997,63.82237631082535,0.0,0.4722222222222222,0.0,0.0,0,10837,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090035_federated_metrics.csv,
ResNet18,10,0.5,10,1,16,0.001,1,0.8803781512605041,0.8999999999999998,0.8137626262626263,0.9788888888888888,4.104677560811145,0.6575342465753424,0.5370370370370371,0.5393258426966292,0.8421052631578947,0,2109,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090058_federated_metrics.csv,
ResNet18,10,0.5,10,1,32,0.001,1,0.9073997493734336,0.9157894736842104,0.8986868686868686,0.9327272727272724,0.4960706646554172,0.6911764705882353,0.6111111111111112,0.5949367088607594,0.8245614035087719,3,4266,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090134_federated_metrics.csv,
ResNet18,10,0.5,10,1,16,0.0001,7,0.9834733893557422,0.9842105263157892,0.9797979797979798,0.9888888888888888,0.0451513348661664,0.6846846846846847,0.6759259259259259,0.7037037037037037,0.6666666666666666,1,8903,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090228_federated_metrics.csv,
ResNet18,10,0.5,10,1,32,0.0001,8,1.0,1.0,1.0,1.0,0.0023652385021705,0.4329896907216495,0.4907407407407407,0.525,0.3684210526315789,0,10895,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090329_federated_metrics.csv,
ResNet18,10,0.5,10,1,16,1e-05,8,0.8784453781512603,0.8684210526315788,0.9427777777777776,0.844594017094017,0.3150327592205844,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,1,11047,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090430_federated_metrics.csv,
ResNet18,10,0.5,10,1,32,1e-05,9,0.834903792457972,0.831578947368421,0.9200757575757575,0.7713014763014764,0.4013266146183014,0.6993865030674846,0.5462962962962963,0.5377358490566038,1.0,6,11537,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090539_federated_metrics.csv,
ResNet18,10,0.5,10,1,16,1e-06,9,0.8105455002513826,0.8473684210526315,0.7106565656565658,0.956547619047619,0.462737162019077,0.3414634146341463,0.5,0.56,0.2456140350877192,0,10561,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090638_federated_metrics.csv,
ResNet18,10,0.5,10,1,32,1e-06,7,0.6314522897281517,0.463157894736842,1.0,0.463157894736842,0.7035932004451751,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,7,10756,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090737_federated_metrics.csv,
ResNet18,10,0.5,10,1,16,1e-07,0,0.2944405594405594,0.5263157894736842,0.2239393939393939,0.4633333333333332,0.7514219718544106,0.3469387755102041,0.4074074074074074,0.4146341463414634,0.2982456140350877,0,2234,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090802_federated_metrics.csv,
ResNet18,10,0.5,10,1,32,1e-07,2,0.6235100953796605,0.5,0.9007070707070707,0.4804761904761904,0.7897717833518982,0.6181818181818182,0.6111111111111112,0.6415094339622641,0.5964912280701754,5,10736,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0907\07090902_federated_metrics.csv,
ResNet18,10,0.5,10,1,16,1e-08,3,0.5193883064931659,0.41578947368421043,0.7327525252525253,0.4136519607843137,0.8702931656649237,0.6618705035971223,0.5648148148148148,0.5609756097560976,0.8070175438596491,0,1801,c:\Users\antho\Documents\GitHub\FL-Sperimentation\FLProject\csv\2907\07291739_federated_metrics.csv,
